"Região Habilitação Atual","UF Habilitação Atual","Sexo","Faixa Etária","Categoria","Qt. Condutor Histórico"
"Sudeste","São Paulo","Masculino","41 a 50","AE-Condutor Moto/Carreta","122.886"
"Sudeste","São Paulo","Masculino","41 a 50","B-Condutor Carro","1.088.596"
"Sudeste","São Paulo","Masculino","41 a 50","C-Condutor Caminhão","44.319"
"Sudeste","São Paulo","Masculino","41 a 50","D-Condutor Ônibus","165.637"
"Sudeste","São Paulo","Masculino","41 a 50","E-Condutor Carreta","46.932"
"Sudeste","São Paulo","Masculino","41 a 50","XB-Condutor Ciclomotor/Carro","5"
"Sudeste","São Paulo","Masculino","51 a 60","A-Condutor Moto","14.620"
"Sudeste","São Paulo","Masculino","51 a 60","AB-Condutor Moto/Carro","523.088"
"Sudeste","São Paulo","Masculino","51 a 60","AC-Condutor Moto/Caminhão","191.031"
"Sudeste","São Paulo","Masculino","51 a 60","AD-Condutor Moto/Ônibus","206.625"
"Sudeste","São Paulo","Masculino","51 a 60","AE-Condutor Moto/Carreta","82.713"
"Sudeste","São Paulo","Masculino","51 a 60","B-Condutor Carro","813.270"
"Sudeste","São Paulo","Masculino","51 a 60","C-Condutor Caminhão","158.674"
"Sudeste","São Paulo","Masculino","51 a 60","D-Condutor Ônibus","254.956"
"Sudeste","São Paulo","Masculino","51 a 60","E-Condutor Carreta","58.877"
"Sudeste","São Paulo","Masculino","51 a 60","X-Condutor Ciclomotor","1"
"Sudeste","São Paulo","Masculino","51 a 60","XB-Condutor Ciclomotor/Carro","6"
"Sudeste","São Paulo","Masculino","61 a 70","A-Condutor Moto","5.163"
"Sudeste","São Paulo","Masculino","61 a 70","AB-Condutor Moto/Carro","250.792"
"Sudeste","São Paulo","Masculino","61 a 70","AC-Condutor Moto/Caminhão","39.482"
"Sudeste","São Paulo","Masculino","61 a 70","AD-Condutor Moto/Ônibus","117.182"
"Sudeste","São Paulo","Masculino","61 a 70","AE-Condutor Moto/Carreta","26.016"
"Sudeste","São Paulo","Masculino","61 a 70","B-Condutor Carro","820.264"
"Sudeste","São Paulo","Masculino","61 a 70","C-Condutor Caminhão","91.867"
"Sudeste","São Paulo","Masculino","61 a 70","D-Condutor Ônibus","311.829"
"Sudeste","São Paulo","Masculino","61 a 70","E-Condutor Carreta","47.437"
"Sudeste","São Paulo","Masculino","61 a 70","XB-Condutor Ciclomotor/Carro","3"
"Sudeste","São Paulo","Masculino","61 a 70","XD-Condutor Ciclomotor/Ônibus","1"
"Sudeste","São Paulo","Masculino","71 a 80","A-Condutor Moto","1.837"
"Sudeste","São Paulo","Masculino","71 a 80","AB-Condutor Moto/Carro","93.661"
"Sudeste","São Paulo","Masculino","71 a 80","AC-Condutor Moto/Caminhão","6.136"
"Sudeste","São Paulo","Masculino","71 a 80","AD-Condutor Moto/Ônibus","22.150"
"Sudeste","São Paulo","Masculino","71 a 80","AE-Condutor Moto/Carreta","3.374"
"Sudeste","São Paulo","Masculino","71 a 80","B-Condutor Carro","605.223"
"Sudeste","São Paulo","Masculino","71 a 80","C-Condutor Caminhão","34.900"
"Sudeste","São Paulo","Masculino","71 a 80","D-Condutor Ônibus","125.974"
"Sudeste","São Paulo","Masculino","71 a 80","E-Condutor Carreta","11.666"
"Sudeste","São Paulo","Masculino","81 a 90","A-Condutor Moto","666"
"Sudeste","São Paulo","Masculino","81 a 90","AB-Condutor Moto/Carro","27.544"
"Sudeste","São Paulo","Masculino","81 a 90","AC-Condutor Moto/Caminhão","1.963"
"Sudeste","São Paulo","Masculino","81 a 90","AD-Condutor Moto/Ônibus","4.209"
"Sudeste","São Paulo","Masculino","81 a 90","AE-Condutor Moto/Carreta","315"
"Sudeste","São Paulo","Masculino","81 a 90","B-Condutor Carro","321.398"
"Sudeste","São Paulo","Masculino","81 a 90","C-Condutor Caminhão","20.445"
"Sudeste","São Paulo","Masculino","81 a 90","D-Condutor Ônibus","42.311"
"Sudeste","São Paulo","Masculino","81 a 90","E-Condutor Carreta","2.121"
"Sudeste","São Paulo","Masculino","81 a 90","X-Condutor Ciclomotor","1"
"Sudeste","São Paulo","Masculino","91 a 100","A-Condutor Moto","136"
"Sudeste","São Paulo","Masculino","91 a 100","AB-Condutor Moto/Carro","5.860"
"Sudeste","São Paulo","Masculino","91 a 100","AC-Condutor Moto/Caminhão","280"
"Sudeste","São Paulo","Masculino","91 a 100","AD-Condutor Moto/Ônibus","390"
"Sudeste","São Paulo","Masculino","91 a 100","AE-Condutor Moto/Carreta","22"
"Sudeste","São Paulo","Masculino","91 a 100","B-Condutor Carro","121.924"
"Sudeste","São Paulo","Masculino","91 a 100","C-Condutor Caminhão","4.264"
"Sudeste","São Paulo","Masculino","91 a 100","D-Condutor Ônibus","5.028"
"Sudeste","São Paulo","Masculino","91 a 100","E-Condutor Carreta","158"
"Sudeste","São Paulo","Masculino","101 a 120","A-Condutor Moto","9"
"Sudeste","São Paulo","Masculino","101 a 120","AB-Condutor Moto/Carro","409"
"Sudeste","São Paulo","Masculino","101 a 120","AC-Condutor Moto/Caminhão","8"
"Sudeste","São Paulo","Masculino","101 a 120","AD-Condutor Moto/Ônibus","5"
"Sudeste","São Paulo","Masculino","101 a 120","AE-Condutor Moto/Carreta","2"
"Sudeste","São Paulo","Masculino","101 a 120","B-Condutor Carro","13.272"
"Sudeste","São Paulo","Masculino","101 a 120","C-Condutor Caminhão","165"
"Sudeste","São Paulo","Masculino","101 a 120","D-Condutor Ônibus","93"
"Sudeste","São Paulo","Masculino","101 a 120","E-Condutor Carreta","3"
"Sudeste","São Paulo","Feminino","18 a 21","A-Condutor Moto","2.649"
"Sudeste","São Paulo","Feminino","18 a 21","AB-Condutor Moto/Carro","94.202"
"Sudeste","São Paulo","Feminino","18 a 21","AC-Condutor Moto/Caminhão","5"
"Sudeste","São Paulo","Feminino","18 a 21","AD-Condutor Moto/Ônibus","12"
"Sudeste","São Paulo","Feminino","18 a 21","B-Condutor Carro","105.009"
"Sudeste","São Paulo","Feminino","18 a 21","C-Condutor Caminhão","1"
"Sudeste","São Paulo","Feminino","18 a 21","D-Condutor Ônibus","1"
"Sudeste","São Paulo","Feminino","22 a 25","A-Condutor Moto","9.860"
"Sudeste","São Paulo","Feminino","22 a 25","AB-Condutor Moto/Carro","247.222"
"Sudeste","São Paulo","Feminino","22 a 25","AC-Condutor Moto/Caminhão","20"
"Sudeste","São Paulo","Feminino","22 a 25","AD-Condutor Moto/Ônibus","548"
"Sudeste","São Paulo","Feminino","22 a 25","AE-Condutor Moto/Carreta","23"
"Sudeste","São Paulo","Feminino","22 a 25","B-Condutor Carro","310.358"
"Sudeste","São Paulo","Feminino","22 a 25","C-Condutor Caminhão","3"
"Sudeste","São Paulo","Feminino","22 a 25","D-Condutor Ônibus","233"
"Sudeste","São Paulo","Feminino","22 a 25","E-Condutor Carreta","4"
"Sudeste","São Paulo","Feminino","22 a 25","XB-Condutor Ciclomotor/Carro","1"
"Sudeste","São Paulo","Feminino","26 a 30","A-Condutor Moto","13.376"
"Sudeste","São Paulo","Feminino","26 a 30","AB-Condutor Moto/Carro","404.174"
"Sudeste","São Paulo","Feminino","26 a 30","AC-Condutor Moto/Caminhão","59"
"Sudeste","São Paulo","Feminino","26 a 30","AD-Condutor Moto/Ônibus","2.920"
"Sudeste","São Paulo","Feminino","26 a 30","AE-Condutor Moto/Carreta","210"
"Sudeste","São Paulo","Feminino","26 a 30","B-Condutor Carro","531.915"
"Sudeste","São Paulo","Feminino","26 a 30","C-Condutor Caminhão","7"
"Sudeste","São Paulo","Feminino","26 a 30","D-Condutor Ônibus","1.180"
"Sudeste","São Paulo","Feminino","26 a 30","E-Condutor Carreta","21"
"Sudeste","São Paulo","Feminino","26 a 30","XB-Condutor Ciclomotor/Carro","1"
"Sudeste","São Paulo","Feminino","31 a 40","A-Condutor Moto","25.566"
"Sudeste","São Paulo","Feminino","31 a 40","AB-Condutor Moto/Carro","839.759"
"Sudeste","São Paulo","Feminino","31 a 40","AC-Condutor Moto/Caminhão","222"
"Sudeste","São Paulo","Feminino","31 a 40","AD-Condutor Moto/Ônibus","14.650"
"Sudeste","São Paulo","Feminino","31 a 40","AE-Condutor Moto/Carreta","1.472"
"Sudeste","São Paulo","Feminino","31 a 40","B-Condutor Carro","1.561.879"
"Sudeste","São Paulo","Feminino","31 a 40","C-Condutor Caminhão","95"
"Sudeste","São Paulo","Feminino","31 a 40","D-Condutor Ônibus","9.237"
"Sudeste","São Paulo","Feminino","31 a 40","E-Condutor Carreta","261"
"Sudeste","São Paulo","Feminino","31 a 40","X-Condutor Ciclomotor","1"
"Sudeste","São Paulo","Feminino","31 a 40","XB-Condutor Ciclomotor/Carro","4"
"Sudeste","São Paulo","Feminino","41 a 50","A-Condutor Moto","16.553"
"Sudeste","São Paulo","Feminino","41 a 50","AB-Condutor Moto/Carro","454.235"
"Sudeste","São Paulo","Feminino","41 a 50","AC-Condutor Moto/Caminhão","2.819"
"Sudeste","São Paulo","Feminino","41 a 50","AD-Condutor Moto/Ônibus","13.175"
"Sudeste","São Paulo","Feminino","41 a 50","AE-Condutor Moto/Carreta","1.689"
"Sudeste","São Paulo","Feminino","41 a 50","B-Condutor Carro","1.510.559"
"Sudeste","São Paulo","Feminino","41 a 50","C-Condutor Caminhão","5.596"
"Sudeste","São Paulo","Feminino","41 a 50","D-Condutor Ônibus","17.282"
"Sudeste","São Paulo","Feminino","41 a 50","E-Condutor Carreta","616"
"Sudeste","São Paulo","Feminino","41 a 50","XB-Condutor Ciclomotor/Carro","5"
"Sudeste","São Paulo","Feminino","51 a 60","A-Condutor Moto","7.369"
"Sudeste","São Paulo","Feminino","51 a 60","AB-Condutor Moto/Carro","181.037"
"Sudeste","São Paulo","Feminino","51 a 60","AC-Condutor Moto/Caminhão","9.733"
"Sudeste","São Paulo","Feminino","51 a 60","AD-Condutor Moto/Ônibus","6.768"
"Sudeste","São Paulo","Feminino","51 a 60","AE-Condutor Moto/Carreta","996"
"Sudeste","São Paulo","Feminino","51 a 60","B-Condutor Carro","1.139.436"
"Sudeste","São Paulo","Feminino","51 a 60","C-Condutor Caminhão","37.099"
"Sudeste","São Paulo","Feminino","51 a 60","D-Condutor Ônibus","22.426"
"Sudeste","São Paulo","Feminino","51 a 60","E-Condutor Carreta","672"
"Sudeste","São Paulo","Feminino","51 a 60","X-Condutor Ciclomotor","4"
"Sudeste","São Paulo","Feminino","51 a 60","XB-Condutor Ciclomotor/Carro","4"
"Sudeste","São Paulo","Feminino","61 a 70","A-Condutor Moto","1.405"
"Sudeste","São Paulo","Feminino","61 a 70","AB-Condutor Moto/Carro","40.038"
"Sudeste","São Paulo","Feminino","61 a 70","AC-Condutor Moto/Caminhão","1.669"
"Sudeste","São Paulo","Feminino","61 a 70","AD-Condutor Moto/Ônibus","2.021"
"Sudeste","São Paulo","Feminino","61 a 70","AE-Condutor Moto/Carreta","229"
"Sudeste","São Paulo","Feminino","61 a 70","B-Condutor Carro","791.681"
"Sudeste","São Paulo","Feminino","61 a 70","C-Condutor Caminhão","20.487"
"Sudeste","São Paulo","Feminino","61 a 70","D-Condutor Ônibus","14.471"
"Sudeste","São Paulo","Feminino","61 a 70","E-Condutor Carreta","335"
"Sudeste","São Paulo","Feminino","61 a 70","X-Condutor Ciclomotor","2"
"Sudeste","São Paulo","Feminino","61 a 70","XB-Condutor Ciclomotor/Carro","1"
"Sudeste","São Paulo","Feminino","71 a 80","A-Condutor Moto","127"
"Sudeste","São Paulo","Feminino","71 a 80","AB-Condutor Moto/Carro","5.517"
"Sudeste","São Paulo","Feminino","71 a 80","AC-Condutor Moto/Caminhão","176"
"Sudeste","São Paulo","Feminino","71 a 80","AD-Condutor Moto/Ônibus","253"
"Sudeste","São Paulo","Feminino","71 a 80","AE-Condutor Moto/Carreta","19"
"Sudeste","São Paulo","Feminino","71 a 80","B-Condutor Carro","357.026"
"Sudeste","São Paulo","Feminino","71 a 80","C-Condutor Caminhão","5.157"
"Sudeste","São Paulo","Feminino","71 a 80","D-Condutor Ônibus","3.747"
"Sudeste","São Paulo","Feminino","71 a 80","E-Condutor Carreta","65"
"Sudeste","São Paulo","Feminino","81 a 90","A-Condutor Moto","11"
"Sudeste","São Paulo","Feminino","81 a 90","AB-Condutor Moto/Carro","503"
"Sudeste","São Paulo","Feminino","81 a 90","AC-Condutor Moto/Caminhão","21"
"Sudeste","São Paulo","Feminino","81 a 90","AD-Condutor Moto/Ônibus","35"
"Sudeste","São Paulo","Feminino","81 a 90","AE-Condutor Moto/Carreta","4"
"Sudeste","São Paulo","Feminino","81 a 90","B-Condutor Carro","116.868"
"Sudeste","São Paulo","Feminino","81 a 90","C-Condutor Caminhão","849"
"Sudeste","São Paulo","Feminino","81 a 90","D-Condutor Ônibus","637"
"Sudeste","São Paulo","Feminino","81 a 90","E-Condutor Carreta","9"
"Sudeste","São Paulo","Feminino","91 a 100","A-Condutor Moto","2"
"Sudeste","São Paulo","Feminino","91 a 100","AB-Condutor Moto/Carro","68"
"Sudeste","São Paulo","Feminino","91 a 100","AC-Condutor Moto/Caminhão","1"
"Sudeste","São Paulo","Feminino","91 a 100","AD-Condutor Moto/Ônibus","4"
"Sudeste","São Paulo","Feminino","91 a 100","B-Condutor Carro","24.907"
"Sudeste","São Paulo","Feminino","91 a 100","C-Condutor Caminhão","47"
"Sudeste","São Paulo","Feminino","91 a 100","D-Condutor Ônibus","32"
"Sudeste","São Paulo","Feminino","91 a 100","E-Condutor Carreta","1"
"Sudeste","São Paulo","Feminino","101 a 120","A-Condutor Moto","1"
"Sudeste","São Paulo","Feminino","101 a 120","AB-Condutor Moto/Carro","6"
"Sudeste","São Paulo","Feminino","101 a 120","B-Condutor Carro","1.328"
"Sudeste","São Paulo","Feminino","101 a 120","C-Condutor Caminhão","3"
"Sudeste","São Paulo","Feminino","101 a 120","D-Condutor Ônibus","1"
"Sul","Paraná","Masculino","18 a 21","A-Condutor Moto","1.125"
"Sul","Paraná","Masculino","18 a 21","AB-Condutor Moto/Carro","78.055"
"Sul","Paraná","Masculino","18 a 21","AC-Condutor Moto/Caminhão","2.054"
"Sul","Paraná","Masculino","18 a 21","AD-Condutor Moto/Ônibus","450"
"Sul","Paraná","Masculino","18 a 21","AE-Condutor Moto/Carreta","106"
"Sul","Paraná","Masculino","18 a 21","B-Condutor Carro","33.427"
"Sul","Paraná","Masculino","18 a 21","C-Condutor Caminhão","419"
"Sul","Paraná","Masculino","18 a 21","D-Condutor Ônibus","75"
"Sul","Paraná","Masculino","18 a 21","E-Condutor Carreta","28"
"Sul","Paraná","Masculino","18 a 21","XB-Condutor Ciclomotor/Carro","1"
"Sul","Paraná","Masculino","22 a 25","A-Condutor Moto","3.395"
"Sul","Paraná","Masculino","22 a 25","AB-Condutor Moto/Carro","148.695"
"Sul","Paraná","Masculino","22 a 25","AC-Condutor Moto/Caminhão","4.568"
"Sul","Paraná","Masculino","22 a 25","AD-Condutor Moto/Ônibus","9.301"
"Sul","Paraná","Masculino","22 a 25","AE-Condutor Moto/Carreta","2.362"
"Sul","Paraná","Masculino","22 a 25","B-Condutor Carro","70.730"
"Sul","Paraná","Masculino","22 a 25","C-Condutor Caminhão","941"
"Sul","Paraná","Masculino","22 a 25","D-Condutor Ônibus","1.622"
"Sul","Paraná","Masculino","22 a 25","E-Condutor Carreta","457"
"Sul","Paraná","Masculino","22 a 25","XB-Condutor Ciclomotor/Carro","8"
"Sul","Paraná","Masculino","26 a 30","A-Condutor Moto","5.052"
"Sul","Paraná","Masculino","26 a 30","AB-Condutor Moto/Carro","209.465"
"Sul","Paraná","Masculino","26 a 30","AC-Condutor Moto/Caminhão","7.892"
"Sul","Paraná","Masculino","26 a 30","AD-Condutor Moto/Ônibus","26.025"
"Sul","Paraná","Masculino","26 a 30","AE-Condutor Moto/Carreta","9.958"
"Sul","Paraná","Masculino","26 a 30","B-Condutor Carro","92.405"
"Sul","Paraná","Masculino","26 a 30","C-Condutor Caminhão","1.434"
"Sul","Paraná","Masculino","26 a 30","D-Condutor Ônibus","4.175"
"Sul","Paraná","Masculino","26 a 30","E-Condutor Carreta","1.646"
"Sul","Paraná","Masculino","26 a 30","XB-Condutor Ciclomotor/Carro","18"
"Sul","Paraná","Masculino","26 a 30","XD-Condutor Ciclomotor/Ônibus","2"
"Sul","Paraná","Masculino","26 a 30","XE-Condutor Ciclomotor/Carreta","1"
"Sul","Paraná","Masculino","31 a 40","A-Condutor Moto","8.600"
"Sul","Paraná","Masculino","31 a 40","AB-Condutor Moto/Carro","375.094"
"Sul","Paraná","Masculino","31 a 40","AC-Condutor Moto/Caminhão","21.789"
"Sul","Paraná","Masculino","31 a 40","AD-Condutor Moto/Ônibus","81.020"
"Sul","Paraná","Masculino","31 a 40","AE-Condutor Moto/Carreta","46.283"
"Sul","Paraná","Masculino","31 a 40","B-Condutor Carro","199.487"
"Sul","Paraná","Masculino","31 a 40","C-Condutor Caminhão","5.681"
"Sul","Paraná","Masculino","31 a 40","D-Condutor Ônibus","18.846"
"Sul","Paraná","Masculino","31 a 40","E-Condutor Carreta","11.545"
"Sul","Paraná","Masculino","31 a 40","X-Condutor Ciclomotor","2"
"Sul","Paraná","Masculino","31 a 40","XB-Condutor Ciclomotor/Carro","74"
"Sul","Paraná","Masculino","31 a 40","XC-Condutor Ciclomotor/Caminhão","7"
"Sul","Paraná","Masculino","31 a 40","XD-Condutor Ciclomotor/Ônibus","3"
"Sul","Paraná","Masculino","31 a 40","XE-Condutor Ciclomotor/Carreta","6"
"Sul","Paraná","Masculino","41 a 50","A-Condutor Moto","5.879"
"Sul","Paraná","Masculino","41 a 50","AB-Condutor Moto/Carro","226.207"
"Sul","Paraná","Masculino","41 a 50","AC-Condutor Moto/Caminhão","35.736"
"Sul","Paraná","Masculino","41 a 50","AD-Condutor Moto/Ônibus","61.706"
"Sul","Paraná","Masculino","41 a 50","AE-Condutor Moto/Carreta","50.365"
"Sul","Paraná","Masculino","41 a 50","B-Condutor Carro","217.064"
"Sul","Paraná","Masculino","41 a 50","C-Condutor Caminhão","18.412"
"Sul","Paraná","Masculino","41 a 50","D-Condutor Ônibus","31.711"
"Sul","Paraná","Masculino","41 a 50","E-Condutor Carreta","26.979"
"Sul","Paraná","Masculino","41 a 50","XB-Condutor Ciclomotor/Carro","43"
"Sul","Paraná","Masculino","41 a 50","XC-Condutor Ciclomotor/Caminhão","6"
"Sul","Paraná","Masculino","41 a 50","XD-Condutor Ciclomotor/Ônibus","4"
"Sul","Paraná","Masculino","41 a 50","XE-Condutor Ciclomotor/Carreta","15"
"Sul","Paraná","Masculino","51 a 60","A-Condutor Moto","4.191"
"Sul","Paraná","Masculino","51 a 60","AB-Condutor Moto/Carro","151.426"
"Sul","Paraná","Masculino","51 a 60","AC-Condutor Moto/Caminhão","52.665"
"Sul","Paraná","Masculino","51 a 60","AD-Condutor Moto/Ônibus","34.093"
"Sul","Paraná","Masculino","51 a 60","AE-Condutor Moto/Carreta","34.192"
"Sul","Paraná","Masculino","51 a 60","B-Condutor Carro","188.407"
"Sul","Paraná","Masculino","51 a 60","C-Condutor Caminhão","35.915"
"Sul","Paraná","Masculino","51 a 60","D-Condutor Ônibus","27.135"
"Sul","Paraná","Masculino","51 a 60","E-Condutor Carreta","23.978"
"Sul","Paraná","Masculino","51 a 60","X-Condutor Ciclomotor","2"
"Sul","Paraná","Masculino","51 a 60","XB-Condutor Ciclomotor/Carro","36"
"Sul","Paraná","Masculino","51 a 60","XC-Condutor Ciclomotor/Caminhão","12"
"Sul","Paraná","Masculino","51 a 60","XD-Condutor Ciclomotor/Ônibus","2"
"Sul","Paraná","Masculino","51 a 60","XE-Condutor Ciclomotor/Carreta","9"
"Sul","Paraná","Masculino","61 a 70","A-Condutor Moto","1.338"
"Sul","Paraná","Masculino","61 a 70","AB-Condutor Moto/Carro","67.946"
"Sul","Paraná","Masculino","61 a 70","AC-Condutor Moto/Caminhão","24.044"
"Sul","Paraná","Masculino","61 a 70","AD-Condutor Moto/Ônibus","12.683"
"Sul","Paraná","Masculino","61 a 70","AE-Condutor Moto/Carreta","10.505"
"Sul","Paraná","Masculino","61 a 70","B-Condutor Carro","170.682"
"Sul","Paraná","Masculino","61 a 70","C-Condutor Caminhão","45.770"
"Sul","Paraná","Masculino","61 a 70","D-Condutor Ônibus","24.336"
"Sul","Paraná","Masculino","61 a 70","E-Condutor Carreta","19.426"
"Sul","Paraná","Masculino","61 a 70","X-Condutor Ciclomotor","1"
"Sul","Paraná","Masculino","61 a 70","XB-Condutor Ciclomotor/Carro","10"
"Sul","Paraná","Masculino","61 a 70","XD-Condutor Ciclomotor/Ônibus","1"
"Sul","Paraná","Masculino","61 a 70","XE-Condutor Ciclomotor/Carreta","1"
"Sul","Paraná","Masculino","71 a 80","A-Condutor Moto","392"
"Sul","Paraná","Masculino","71 a 80","AB-Condutor Moto/Carro","24.525"
"Sul","Paraná","Masculino","71 a 80","AC-Condutor Moto/Caminhão","4.243"
"Sul","Paraná","Masculino","71 a 80","AD-Condutor Moto/Ônibus","3.175"
"Sul","Paraná","Masculino","71 a 80","AE-Condutor Moto/Carreta","1.250"
"Sul","Paraná","Masculino","71 a 80","B-Condutor Carro","125.123"
"Sul","Paraná","Masculino","71 a 80","C-Condutor Caminhão","20.862"
"Sul","Paraná","Masculino","71 a 80","D-Condutor Ônibus","14.479"
"Sul","Paraná","Masculino","71 a 80","E-Condutor Carreta","5.441"
"Sul","Paraná","Masculino","71 a 80","XB-Condutor Ciclomotor/Carro","1"
"Sul","Paraná","Masculino","71 a 80","XE-Condutor Ciclomotor/Carreta","2"
"Sul","Paraná","Masculino","81 a 90","A-Condutor Moto","103"
"Sul","Paraná","Masculino","81 a 90","AB-Condutor Moto/Carro","5.984"
"Sul","Paraná","Masculino","81 a 90","AC-Condutor Moto/Caminhão","1.116"
"Sul","Paraná","Masculino","81 a 90","AD-Condutor Moto/Ônibus","827"
"Sul","Paraná","Masculino","81 a 90","AE-Condutor Moto/Carreta","97"
"Sul","Paraná","Masculino","81 a 90","B-Condutor Carro","60.076"
"Sul","Paraná","Masculino","81 a 90","C-Condutor Caminhão","10.796"
"Sul","Paraná","Masculino","81 a 90","D-Condutor Ônibus","7.701"
"Sul","Paraná","Masculino","81 a 90","E-Condutor Carreta","945"
"Sul","Paraná","Masculino","91 a 100","A-Condutor Moto","11"
"Sul","Paraná","Masculino","91 a 100","AB-Condutor Moto/Carro","927"
"Sul","Paraná","Masculino","91 a 100","AC-Condutor Moto/Caminhão","139"
"Sul","Paraná","Masculino","91 a 100","AD-Condutor Moto/Ônibus","169"
"Sul","Paraná","Masculino","91 a 100","AE-Condutor Moto/Carreta","5"
"Sul","Paraná","Masculino","91 a 100","B-Condutor Carro","18.139"
"Sul","Paraná","Masculino","91 a 100","C-Condutor Caminhão","2.552"
"Sul","Paraná","Masculino","91 a 100","D-Condutor Ônibus","2.210"
"Sul","Paraná","Masculino","91 a 100","E-Condutor Carreta","70"
"Sul","Paraná","Masculino","101 a 120","A-Condutor Moto","1"
"Sul","Paraná","Masculino","101 a 120","AB-Condutor Moto/Carro","67"
"Sul","Paraná","Masculino","101 a 120","AC-Condutor Moto/Caminhão","9"
"Sul","Paraná","Masculino","101 a 120","AD-Condutor Moto/Ônibus","5"
"Sul","Paraná","Masculino","101 a 120","B-Condutor Carro","1.786"
"Sul","Paraná","Masculino","101 a 120","C-Condutor Caminhão","132"
"Sul","Paraná","Masculino","101 a 120","D-Condutor Ônibus","123"
"Sul","Paraná","Masculino","101 a 120","XB-Condutor Ciclomotor/Carro","1"
"Sul","Paraná","Feminino","18 a 21","A-Condutor Moto","547"
"Sul","Paraná","Feminino","18 a 21","AB-Condutor Moto/Carro","29.983"
"Sul","Paraná","Feminino","18 a 21","AC-Condutor Moto/Caminhão","31"
"Sul","Paraná","Feminino","18 a 21","AD-Condutor Moto/Ônibus","11"
"Sul","Paraná","Feminino","18 a 21","AE-Condutor Moto/Carreta","1"
"Sul","Paraná","Feminino","18 a 21","B-Condutor Carro","37.352"
"Sul","Paraná","Feminino","18 a 21","C-Condutor Caminhão","11"
"Sul","Paraná","Feminino","18 a 21","D-Condutor Ônibus","8"
"Sul","Paraná","Feminino","18 a 21","XB-Condutor Ciclomotor/Carro","2"
"Sul","Paraná","Feminino","22 a 25","A-Condutor Moto","2.546"
"Sul","Paraná","Feminino","22 a 25","AB-Condutor Moto/Carro","68.859"
"Sul","Paraná","Feminino","22 a 25","AC-Condutor Moto/Caminhão","80"
"Sul","Paraná","Feminino","22 a 25","AD-Condutor Moto/Ônibus","330"
"Sul","Paraná","Feminino","22 a 25","AE-Condutor Moto/Carreta","31"
"Sul","Paraná","Feminino","22 a 25","B-Condutor Carro","87.965"
"Sul","Paraná","Feminino","22 a 25","C-Condutor Caminhão","37"
"Sul","Paraná","Feminino","22 a 25","D-Condutor Ônibus","143"
"Sul","Paraná","Feminino","22 a 25","E-Condutor Carreta","5"
"Sul","Paraná","Feminino","22 a 25","XB-Condutor Ciclomotor/Carro","2"
"Sul","Paraná","Feminino","26 a 30","A-Condutor Moto","4.947"
"Sul","Paraná","Feminino","26 a 30","AB-Condutor Moto/Carro","118.503"
"Sul","Paraná","Feminino","26 a 30","AC-Condutor Moto/Caminhão","141"
"Sul","Paraná","Feminino","26 a 30","AD-Condutor Moto/Ônibus","1.265"
"Sul","Paraná","Feminino","26 a 30","AE-Condutor Moto/Carreta","147"
"Sul","Paraná","Feminino","26 a 30","B-Condutor Carro","135.261"
"Sul","Paraná","Feminino","26 a 30","C-Condutor Caminhão","58"
"Sul","Paraná","Feminino","26 a 30","D-Condutor Ônibus","451"
"Sul","Paraná","Feminino","26 a 30","E-Condutor Carreta","24"
"Sul","Paraná","Feminino","26 a 30","XB-Condutor Ciclomotor/Carro","11"
"Sul","Paraná","Feminino","31 a 40","A-Condutor Moto","9.622"
"Sul","Paraná","Feminino","31 a 40","AB-Condutor Moto/Carro","219.408"
"Sul","Paraná","Feminino","31 a 40","AC-Condutor Moto/Caminhão","449"
"Sul","Paraná","Feminino","31 a 40","AD-Condutor Moto/Ônibus","4.424"
"Sul","Paraná","Feminino","31 a 40","AE-Condutor Moto/Carreta","748"
"Sul","Paraná","Feminino","31 a 40","B-Condutor Carro","333.088"
"Sul","Paraná","Feminino","31 a 40","C-Condutor Caminhão","270"
"Sul","Paraná","Feminino","31 a 40","D-Condutor Ônibus","2.398"
"Sul","Paraná","Feminino","31 a 40","E-Condutor Carreta","208"
"Sul","Paraná","Feminino","31 a 40","X-Condutor Ciclomotor","1"
"Sul","Paraná","Feminino","31 a 40","XB-Condutor Ciclomotor/Carro","44"
"Sul","Paraná","Feminino","41 a 50","A-Condutor Moto","6.030"
"Sul","Paraná","Feminino","41 a 50","AB-Condutor Moto/Carro","102.694"
"Sul","Paraná","Feminino","41 a 50","AC-Condutor Moto/Caminhão","518"
"Sul","Paraná","Feminino","41 a 50","AD-Condutor Moto/Ônibus","3.141"
"Sul","Paraná","Feminino","41 a 50","AE-Condutor Moto/Carreta","651"
"Sul","Paraná","Feminino","41 a 50","B-Condutor Carro","326.137"
"Sul","Paraná","Feminino","41 a 50","C-Condutor Caminhão","522"
"Sul","Paraná","Feminino","41 a 50","D-Condutor Ônibus","3.519"
"Sul","Paraná","Feminino","41 a 50","E-Condutor Carreta","364"
"Sul","Paraná","Feminino","41 a 50","XB-Condutor Ciclomotor/Carro","46"
"Sul","Paraná","Feminino","41 a 50","XC-Condutor Ciclomotor/Caminhão","1"
"Sul","Paraná","Feminino","41 a 50","XE-Condutor Ciclomotor/Carreta","4"
"Sul","Paraná","Feminino","51 a 60","A-Condutor Moto","2.509"
"Sul","Paraná","Feminino","51 a 60","AB-Condutor Moto/Carro","43.381"
